ZCTA5,LANDSQMT,WATERSQMT,LANDSQMI,WATERSQMI,POPULATION,HSGUNITS,INTPTLAT,INTPTLON,,
72081,241423917,731363,93.21429945,0.282380845,7798,3287,35.382007,-91.670425,,
72082,13788858,131668,5.323908064,0.050837301,1935,895,35.232834,-91.67357,,
72083,14767760,85709,5.701864256,0.033092431,237,108,34.593528,-92.008713,,
72084,512459963,1103917,197.8619063,0.426224755,1229,676,34.143958,-92.667512,,
72085,894234,0,0.345265692,0,220,111,35.363958,-91.82907,,
72086,376074400,38230244,145.2031438,14.76078036,10727,4322,34.80709,-91.90763,,
72087,198596978,17200,76.67872515,0.006640957,2051,975,34.596727,-92.826199,,
72088,38201165,7950161,14.74955289,3.069574454,2391,2237,35.595187,-92.267835,,
72099,480780,0,0.185630204,0,616,0,34.899278,-92.141459,,
72101,671753109,1714917,259.3653364,0.662133184,3378,1599,35.242387,-91.164298,,
72102,131042912,394067,50.59595334,0.152150126,2873,1203,35.147155,-91.830016,,
72103,79658466,441492,30.75630698,0.170461021,13078,5289,34.590486,-92.390045,,
72104,822785948,5164262,317.6794441,1.99393279,23354,9832,34.342042,-92.821804,,
72106,118852979,17461338,45.8893937,6.74186058,5376,2462,34.973953,-92.522958,,
72107,30273732,775586,11.68875377,0.299455441,339,154,35.14182,-92.536244,,
72108,25345998,123136,9.786144955,0.047543077,73,39,34.687786,-91.066022,,
72110,321342886,20982813,124.0711872,8.101509737,11498,5208,35.156629,-92.781666,,
72111,151707579,54020,58.57462621,0.020857239,1362,596,35.238551,-92.131305,,
72112,850468590,14770939,328.3677724,5.703091675,11467,4613,35.582263,-91.230074,,
72113,67834553,4634208,26.19106845,1.789277788,21273,9372,34.859543,-92.397596,,
72114,20682519,2945609,7.98556557,1.137306042,12658,6313,34.764532,-92.258752,,
72116,17332478,447294,6.692107454,0.172701186,21431,10493,34.800258,-92.245317,,
72117,143475461,14754266,55.39618755,5.696654193,12684,5388,34.775747,-92.140707,,
72118,74499417,4267762,28.76438694,1.647792191,22592,10066,34.84038,-92.325288,,
72119,778530,0,0.300592126,0,5,3,34.834026,-92.292252,,
72120,130166218,923087,50.25745988,0.356405898,31610,13557,34.900292,-92.241495,,
72121,185090178,0,71.4637203,0,2704,1422,35.455321,-91.78614,,
72122,269988676,4778993,104.243215,1.845179592,927,405,34.781864,-92.787412,,
72123,2275373,0,0.878526464,0,450,229,35.25874,-91.235388,,
72125,56197455,1744215,21.6979596,0.673445205,905,410,35.066154,-92.790755,,
72126,525425200,8553431,202.8678125,3.302498313,3674,1798,34.942789,-92.916184,,
72127,137484454,3524540,53.08304672,1.36083256,2149,983,35.173287,-92.606244,,
72128,58290836,113746,22.50621856,0.043917578,814,331,34.31307,-92.621432,,
72129,124227392,178616,47.96446624,0.068964026,1409,608,34.325635,-92.542736,,
72130,84477606,1212444,32.61698741,0.468127265,560,247,35.661399,-92.056438,,
72131,338940248,17321289,130.8655669,6.687787357,4631,2383,35.41589,-92.187763,,
72132,157658263,4709451,60.87219825,1.818329274,3242,1394,34.446273,-92.204774,,
72134,125610148,3879909,48.49835134,1.498041304,315,145,34.617709,-91.350619,,
72135,183897233,35848027,71.00312164,13.84100119,2623,1142,34.877841,-92.5401,,
72136,132621596,444965,51.20548667,0.171801954,1772,752,35.241599,-92.005774,,
72137,176619227,114149,68.19306769,0.044073177,2555,1091,35.335706,-92.037221,,
72139,1072958,0,0.414271417,0,216,104,35.361002,-91.507798,,
72140,49569648,770220,19.13894891,0.297383617,305,207,34.362455,-91.167189,,
72141,216713648,923272,83.67361084,0.356477327,625,373,35.513306,-92.672187,,
72142,269458716,18447026,104.0385963,7.122436861,2499,1104,34.692358,-92.054865,,
72143,788976682,6020599,304.6256129,2.324566369,35169,14381,35.232983,-91.736474,,
72149,29652,0,0.011448702,0,0,0,35.249093,-91.726214,,
72150,760025548,1178481,293.4475171,0.455014077,12006,5171,34.313365,-92.394063,,
72152,190219095,8571710,73.4440063,3.309555874,429,262,34.356114,-91.979332,,
72153,218796410,9753528,84.47776978,3.765858375,2572,1465,35.646118,-92.32628,,
72156,66419180,828540,25.64458986,0.319901096,639,285,35.281036,-92.685033,,
72157,132346220,30169,51.09916339,0.011648317,1607,741,35.271247,-92.556658,,
72160,870327339,48832698,336.0352785,18.85441091,10736,5137,34.427743,-91.528699,,
72165,13095360,0,5.056146978,0,111,53,35.575447,-91.457962,,
72166,263907818,20219228,101.8953825,7.806687907,260,238,34.058494,-91.233567,,
72167,116077619,68967,44.81782116,0.026628309,1719,702,34.417804,-92.647499,,
72168,117047151,2317141,45.19215958,0.89465318,1834,226,34.440061,-91.971786,,
72169,29698232,0,11.46655197,0,203,91,35.396488,-91.226561,,
72170,24013705,160825,9.27174373,0.062094882,202,104,34.585999,-91.417505,,
72173,248238330,593023,95.84535913,0.22896747,9078,3449,35.100101,-92.211144,,
72175,118165255,2546195,45.62386196,0.983091427,354,190,34.336715,-91.76404,,
72176,205462785,564557,79.32962817,0.217976686,8141,3260,35.002357,-91.835241,,
72179,60550785,0,23.37878979,0,450,237,35.503585,-91.855553,,
72181,3260527,0,1.258896566,0,62,21,35.162396,-92.445162,,
72201,3134578,317438,1.210267383,0.122563502,1024,902,34.746905,-92.280049,,
72202,22473183,3515715,8.676944835,1.357425208,9978,6311,34.730509,-92.233147,,
72204,40019363,586319,15.4515631,0.226379041,32505,13800,34.717617,-92.358338,,
72205,20243176,100569,7.815934282,0.03882991,23000,12159,34.750326,-92.351206,,
72206,295564648,15283778,114.1181534,5.901099928,25624,11394,34.632496,-92.234986,,
72207,7911501,2694,3.054647744,0.001040159,10344,5461,34.773531,-92.346499,,
72209,42685836,895346,16.48109412,0.345695038,32376,13437,34.676378,-92.345074,,
72210,130941140,1621139,50.55665895,0.625925294,14258,6389,34.7139,-92.50845,,
72211,19491763,169369,7.525812089,0.065393739,21288,10503,34.750556,-92.417622,,
72212,17146435,78785,6.620275847,0.03041906,12705,5329,34.785888,-92.415028,,
72223,155142850,5022704,59.90099182,1.939276939,19890,8435,34.788814,-92.511369,,
72227,9766442,522681,3.770844498,0.201808271,11462,5879,34.775283,-92.374573,,
72301,48920238,206184,18.88821029,0.079608091,26069,10892,35.144685,-90.189236,,
72311,2644956,0,1.021223264,0,135,71,34.723828,-90.891487,,
72315,652362025,22578605,251.8783967,8.717648499,23966,10850,35.902592,-89.903372,,
72320,137673795,12901738,53.15615169,4.981389103,1847,85,34.823642,-90.523669,,
72321,3576992,0,1.381084391,0,154,70,35.815941,-89.944581,,
72322,5035060,0,1.944047617,0,195,80,35.064935,-90.822094,,
72324,327400501,722676,126.4100455,0.279026775,1978,885,35.390418,-90.786567,,
72325,14609987,0,5.640947757,0,43,21,35.322096,-90.245959,,
72326,215540635,1526201,83.22070797,0.589269526,2267,1055,35.11711,-90.910607,,
72327,264221261,1440641,102.0164036,0.556234623,1732,794,35.233285,-90.331957,,
72328,140047094,2321436,54.07248759,0.896311489,64,44,33.986204,-91.091192,,
72329,35517487,0,13.71337898,0,80,42,35.614568,-89.988074,,
72330,106309907,0,41.04648632,0,756,294,35.587784,-90.210299,,
72331,370441883,2184749,143.0284167,0.843536341,3184,1378,35.281139,-90.466262,,
72332,172173,0,0.06647637,0,104,32,35.10195,-90.308837,,
72333,160894544,10238384,62.12173338,3.953062331,667,317,34.302008,-90.866645,,
72335,412801099,7239940,159.3834022,2.795356581,20121,7086,34.994363,-90.745988,,
72338,74361981,6004111,28.7113226,2.318200316,52,20,35.413944,-90.147781,,
72339,18490146,0,7.139085586,0,204,90,35.422012,-90.268104,,
72340,21028277,90931,8.119063486,0.035108657,90,35,34.93932,-91.027828,,
72341,52468680,77513,20.25827147,0.029927938,222,114,34.883947,-90.753835,,
72342,231233559,10549062,89.27978006,4.073015782,5532,2708,34.448956,-90.684489,,
72346,212577463,1212085,82.07662082,0.467988655,697,342,35.082327,-90.484497,,
72347,245101960,79863,94.63439985,0.030835278,711,353,35.377743,-91.014418,,
72348,424963599,38298256,164.0793699,14.78703994,2594,1479,34.941736,-90.417877,,
72350,200637813,2952973,77.46669598,1.140149298,1226,559,35.499753,-90.129287,,
72351,16994992,0,6.561803375,0,835,348,35.673715,-90.096328,,
72353,84112121,2452654,32.47587286,0.946975044,114,53,34.300515,-91.007283,,
72354,130524961,50183,50.39597133,0.019375765,2470,1107,35.618852,-90.319289,,
72355,270399037,70770,104.4016563,0.027324451,2768,1259,34.474201,-90.797703,,
72358,152983391,5221620,59.06722,2.016078839,1690,616,35.792191,-89.890811,,
72359,5465422,162850,2.110211321,0.062876739,430,201,35.026355,-90.722123,,
72360,840247204,17964198,324.421273,6.93601592,6466,3165,34.749251,-90.780746,,
72364,187833290,6371006,72.5228418,2.459859273,15831,6323,35.217536,-90.189224,,
72365,132644829,1464112,51.21445698,0.565296828,3146,1432,35.520899,-90.450066,,
72366,378890210,318940,146.2903342,0.123143428,2543,1244,34.518108,-90.96086,,
72367,180229180,20534051,69.58687839,7.928241752,108,79,34.197327,-90.943901,,
72368,366551481,1575813,141.5263241,0.608424827,1228,644,34.810402,-91.023371,,
72370,293055508,382191,113.149369,0.147564776,8606,3717,35.714403,-90.027711,,
72372,326667072,367197,126.126867,0.14177556,1945,904,34.96759,-90.950562,,
72373,291878974,6228218,112.6951067,2.404728516,1329,680,35.308675,-90.594228,,
72374,108676632,168482,41.96028399,0.065051267,876,383,34.566337,-90.833499,,
72376,221894087,8656731,85.67378961,3.342382667,1977,849,35.087232,-90.29975,,
72377,1999634,37946,0.772063037,0.014651033,36,25,35.692845,-90.335954,,
72379,225695478,38723842,87.14151494,14.95135962,50,47,34.05478,-91.041036,,
72383,13305134,0,5.137141176,0,53,31,34.491055,-91.039621,,
72384,239469399,8599030,92.4596558,3.320104186,953,447,35.37583,-90.219459,,
72386,303149388,2163038,117.0466381,0.835153676,1777,820,35.45024,-90.365994,,
72389,147356617,278791,56.89471032,0.107641811,204,114,34.371344,-90.912075,,
72390,95089185,1103312,36.71414115,0.425991163,9107,4052,34.551045,-90.67941,,
72392,121762154,1326238,47.01263249,0.512063376,481,249,34.96728,-91.096575,,
72394,213335005,4666889,82.36910943,1.801895993,625,311,35.060029,-90.61402,,
72395,62734078,16075,24.22176396,0.006206592,1017,451,35.593114,-90.079509,,
72396,693375091,7878570,267.7136307,3.041933013,13734,5890,35.229931,-90.82373,,
72401,303596345,3214572,117.2192091,1.241153241,53767,22765,35.886339,-90.656776,,
72404,326410535,1486102,126.0278175,0.573787214,23482,9636,35.773928,-90.77883,,
72410,179868884,2017205,69.44776733,0.778847238,498,238,35.940746,-91.094667,,
72411,99425749,150242,38.38849794,0.058008763,2294,973,35.74509,-90.575507,,
72412,162478895,0,62.73345475,0,633,290,36.124169,-90.694378,,
72413,97063768,2120876,37.47653194,0.818874836,598,309,36.30183,-90.822219,,
72414,44735499,926151,17.27247346,0.357588915,443,194,35.824609,-90.374049,,
72415,98389784,1407714,37.9885096,0.543521437,1346,603,36.126736,-91.174948,,
72416,240703416,672766,92.93611245,0.259756416,5783,2372,35.963977,-90.795722,,
72417,118456479,332146,45.73630418,0.128242293,3568,1491,35.916276,-90.539526,,
72419,131759250,1126978,50.872533,0.435128657,1748,809,35.749599,-90.35355,,
72421,196736679,1409124,75.96045966,0.544065841,554,265,35.785321,-90.971951,,
72422,454081360,1448685,175.3218007,0.559340429,4979,2427,36.42643,-90.527119,,
72424,3542638,0,1.367820237,0,94,45,36.390527,-90.736363,,
72425,180605523,301777,69.73218525,0.116516756,446,210,36.215476,-90.732294,,
72426,2308898,13022,0.89147054,0.005027823,196,94,35.868207,-90.041639,,
72427,40266830,0,15.54711064,0,174,95,35.867056,-90.935772,,
72428,16359228,0,6.316333512,0,95,48,35.739351,-90.224596,,
72429,199388884,2995,76.98448178,0.001156376,427,223,35.49138,-90.925826,,
72430,68340672,0,26.3864821,0,411,211,36.334529,-90.171274,,
72431,15754405,162042,6.082810036,0.062564769,401,204,35.632571,-91.079409,,
72432,410977371,2546651,158.6792568,0.98326749,6462,2780,35.551768,-90.719944,,
72433,145034331,1420952,55.99807065,0.548632658,3067,1371,36.025741,-91.047639,,
72434,220743298,439655,85.22946747,0.169751752,2108,1028,36.217536,-91.156352,,
72435,189064039,1121335,72.99803667,0.432949882,505,252,36.315759,-90.5791,,
72436,75353611,128435,29.0941931,0.049589033,942,402,36.237337,-90.484839,,
72437,275846655,5516351,106.5049935,2.129875119,3272,1419,35.848382,-90.458281,,
72438,144542351,663,55.8081161,0.000255986,2574,1115,35.949108,-90.217756,,
72440,15430836,0,5.957879342,0,255,135,36.005556,-91.227055,,
72441,672243,0,0.259554484,0,94,54,36.436953,-90.385317,,
72442,291284477,129239,112.4655701,0.049899459,4886,2065,35.818572,-90.186693,,
72443,151626856,80349,58.54345889,0.031022924,2986,1273,36.17577,-90.411414,,
72444,249319153,1306148,96.26266724,0.504306584,1821,892,36.428649,-90.852789,,
72445,1165462,0,0.449987413,0,91,47,35.976503,-91.026627,,
72447,144688668,752932,55.86460941,0.290708683,1964,888,35.910876,-90.327485,,
72449,7428036,0,2.867980856,0,213,102,36.177465,-90.819634,,
72450,743344414,2890440,287.006895,1.116005171,36033,15267,36.079546,-90.51644,,
72453,72280285,0,27.90757525,0,198,190,36.294578,-90.707988,,
72454,263551165,731853,101.757678,0.282570035,5127,2559,36.406767,-90.202573,,
72455,734046490,5113399,283.4169463,1.974294475,12518,5804,36.319716,-91.029353,,
72456,119960556,281980,46.31703158,0.108873091,585,289,36.447254,-90.338356,,
72457,509281,0,0.196634502,0,132,71,36.088891,-91.068221,,
72458,67619065,3210757,26.10786807,1.239680261,755,396,36.072601,-91.158549,,
72459,257543703,668375,99.43818388,0.258061041,1329,784,36.292523,-91.29299,,
72460,154789487,87842,59.7645576,0.033915987,832,423,36.349823,-91.169303,,
72461,469633558,585896,181.3265382,0.22621572,3789,1839,36.264943,-90.285306,,
72462,15626271,883808,6.03333722,0.341240191,408,204,36.389116,-90.759335,,
72464,334543,0,0.12916778,0,98,51,36.457748,-90.144108,,
72466,319751089,691992,123.4565909,0.267179616,1481,758,36.053793,-91.330727,,
72467,86365,0,0.033345714,0,303,0,35.841039,-90.675602,,
72469,199094019,2518040,76.87063376,0.972220721,1124,547,35.951943,-91.288951,,
72470,87247613,936208,33.68649314,0.361471945,319,157,36.470822,-90.702257,,
72471,217646547,1835716,84.03380518,0.70877394,1108,526,35.827874,-91.110148,,
72472,456108119,3416751,176.1043368,1.319214993,9447,4130,35.596449,-90.534178,,
72473,149620235,353987,57.76869816,0.136675151,2376,1085,35.738259,-91.171319,,
72476,517139679,871555,199.6687548,0.336509281,7155,3074,36.049514,-90.919912,,
72478,132202109,138812,51.04352182,0.053595615,390,175,36.447888,-91.059873,,
72479,508078193,5680937,196.1700954,2.193422132,1489,743,35.633662,-90.905464,,
72482,177967347,1039437,68.71357975,0.401328886,1241,954,36.276702,-91.366309,,
72501,786131316,9109455,303.5270109,3.517180388,25099,11042,35.791171,-91.653381,,
72512,56621144,3335529,21.86154685,1.287855002,2234,1410,36.220421,-91.746312,,
72513,244302199,37634,94.32561039,0.014530569,2856,1300,36.226285,-91.658306,,
72515,25279059,0,9.760299662,0,63,36,36.276377,-92.056433,,
72517,88768896,0,34.27386382,0,487,248,36.132313,-91.973272,,
72519,385392790,9923428,148.8009944,3.831457134,3150,1478,36.13407,-92.180271,,
72520,66048377,0,25.50142201,0,309,149,36.3909,-91.720193,,
72521,325250421,291689,125.579895,0.112621757,4814,2140,35.949672,-91.541117,,
72522,15217352,0,5.875452705,0,405,150,35.810884,-91.470426,,
72523,103326376,52973,39.89453851,0.020452991,1091,521,35.628072,-91.844162,,
72524,145284119,2155272,56.09451434,0.832155207,376,184,35.835033,-91.299239,,
72526,14372604,0,5.549293665,0,154,90,35.883198,-91.779304,,
72527,10264810,0,3.963265467,0,583,252,35.73986,-91.684967,,
72528,10355500,0,3.998281073,0,65,38,36.227487,-92.138311,,
72529,50788994,2271445,19.60974105,0.877009855,4726,2985,36.292323,-91.564285,,
72530,289338141,17060948,111.7140855,6.58726913,1987,1303,35.603916,-91.94472,,
72531,148299691,18700872,57.25883325,7.220447353,800,825,36.329984,-92.144212,,
72532,268684014,173093,103.7394822,0.066831584,1712,919,36.104385,-91.599911,,
72533,111335849,18333,42.98701345,0.007078411,416,236,35.978577,-92.246613,,
72534,160150917,40278,61.83461738,0.015551423,1320,578,35.601037,-91.744389,,
72536,65783792,4898,25.39926517,0.001891128,429,239,36.142308,-91.76834,,
72537,74224625,11256331,28.65828915,4.346093882,805,583,36.446131,-92.222556,,
72538,120572343,1148,46.55324388,0.000443245,432,224,36.445552,-92.100286,,
72539,42761019,0,16.51012244,0,253,133,36.33214,-91.711144,,
72540,48003208,796298,18.53414302,0.30745239,149,109,35.919705,-91.910048,,
72542,410808420,2227694,158.6140245,0.860117499,3826,2470,36.299525,-91.467533,,
72543,293494095,19924539,113.3187084,7.692907844,12535,6956,35.450539,-91.987292,,
72544,71504758,8711169,27.60814259,3.363401298,636,792,36.403465,-92.188339,,
72546,10055449,0,3.882430729,0,181,102,35.578882,-91.941061,,
72550,119227815,1628819,46.03411869,0.628890559,985,449,35.710126,-91.783974,,
72553,905267,0,0.349525558,0,69,34,35.7005,-91.48084,,
72554,399257123,918411,154.1540436,0.354600485,2923,1835,36.438698,-91.562211,,
72555,34625811,1104145,13.36910094,0.426312786,182,108,35.781172,-91.877982,,
72556,398116640,1261502,153.7137006,0.487068666,3375,1808,36.013876,-91.970013,,
72560,844438834,5638335,326.0396705,2.176973407,8754,4886,35.851011,-92.094066,,
72561,132353027,283489,51.10179159,0.109455719,981,484,35.948021,-91.808538,,
72562,213712470,4147017,82.51484949,1.601172283,2238,1041,35.735469,-91.401119,,
72564,76347616,682051,29.47798059,0.263341375,546,241,35.59588,-91.456611,,
72565,99111186,28223,38.26704448,0.010896962,999,482,36.217416,-91.912766,,
72566,121761984,0,47.01256685,0,624,318,36.21676,-92.078015,,
72567,29960641,0,11.56786865,0,262,143,35.814568,-91.925955,,
72568,120583004,0,46.55736011,0,1662,735,35.569396,-91.624998,,
72569,107511041,0,41.51024677,0,468,256,36.146178,-91.399363,,
72571,47808748,427668,18.45906159,0.165123545,369,150,35.631477,-91.537155,,
72572,36804688,0,14.21037009,0,228,101,35.899141,-91.291045,,
72573,38187858,69493,14.74441503,0.026831398,278,138,36.076165,-91.797364,,
72576,413972056,298782,159.8355112,0.11536038,3868,1943,36.348536,-91.856033,,
72577,109113194,0,42.12884152,0,700,341,36.027133,-91.713924,,
72578,55444499,0,21.40724166,0,212,102,36.453153,-91.886354,,
72579,97669127,56888,37.71026236,0.021964581,1287,552,35.848827,-91.449196,,
72581,28580289,3642709,11.03491174,1.406457868,1030,679,35.550954,-91.989243,,
72583,256530804,420866,99.04710138,0.162497278,1679,816,36.414776,-91.99411,,
72584,82317889,0,31.78311598,0,568,281,36.140997,-91.843699,,
72585,58228845,0,22.4822837,0,216,113,36.183223,-92.008137,,
72587,27004644,0,10.42655178,0,134,77,36.225589,-91.816758,,
72601,956139085,1584944,369.1673803,0.611950326,30163,13468,36.238028,-93.08597,,
72611,197771004,527143,76.35981479,0.203531059,1696,739,36.244796,-93.330718,,
72616,543227514,482151,209.7413247,0.18615955,10441,4466,36.330648,-93.555323,,
72617,97635859,54380,37.69741752,0.020996236,198,123,36.022871,-92.39053,,
72619,12029479,5589059,4.644608006,2.157947836,1936,1203,36.373473,-92.591631,,
72623,65096936,7514844,25.13406857,2.901497613,648,323,36.455556,-92.308496,,
72624,176292713,215259,68.06699992,0.083111968,594,337,36.057715,-93.381785,,
72626,14608264,1202775,5.640282503,0.464394044,1243,770,36.322222,-92.551574,,
72628,292391910,309624,112.8931524,0.1195465,803,471,35.839875,-93.281762,,
72629,113163901,310896,43.69282831,0.120037622,629,371,35.738502,-92.566795,,
72630,2200155,4659273,0.849484631,1.798955439,197,161,36.478794,-92.904906,,
72631,123619397,10185531,47.72971805,3.932655673,3709,2558,36.462434,-93.713362,,
72632,257086038,9222452,99.26147843,3.560808776,4449,2734,36.373213,-93.743893,,
72633,244819496,54551,94.52533989,0.02106226,1833,850,36.128875,-92.872765,,
72634,332289522,7410176,128.2977072,2.861085071,4670,2384,36.200113,-92.513515,,
72635,75542201,566551,29.16700811,0.218746573,3624,1580,36.318384,-92.513781,,
72636,767929,45533,0.296499057,0.01758039,24,32,35.989702,-92.716224,,
72638,485997788,788120,187.644803,0.304294846,7186,3056,36.322765,-93.404544,,
72639,165318081,335878,63.82967064,0.129683226,683,434,36.021332,-92.48045,,
72640,57584735,377533,22.23359143,0.145766312,385,200,36.001187,-93.062042,,
72641,356687214,1944759,137.7177091,0.75087568,2585,1463,35.986549,-93.243741,,
72642,22202898,4226590,8.572587209,1.631895592,1979,1222,36.375472,-92.540407,,
72644,221984841,15990617,85.70882993,6.174012003,2268,1254,36.433124,-92.992763,,
72645,446409003,1016804,172.359487,0.392590236,1867,1192,35.804138,-92.575385,,
72648,115712684,595958,44.67691897,0.23010068,716,419,36.078547,-93.151902,,
72650,694849848,1612746,268.2830376,0.622684738,4362,2437,35.884316,-92.701437,,
72651,19129622,27118,7.385988661,0.010470319,1206,663,36.388396,-92.482359,,
72653,574500032,27844478,221.8157119,10.75081352,28560,14766,36.342381,-92.38543,,
72655,245415498,675859,94.75545755,0.26095063,457,279,35.90072,-93.016516,,
72658,193122631,3477167,74.56506787,1.342541742,1685,975,36.167387,-92.319143,,
72660,44446235,2004300,17.160788,0.773864589,524,245,36.478646,-93.377872,,
72661,66630442,18808553,25.72615858,7.262023222,580,418,36.449273,-92.578136,,
72662,304032019,2677779,117.3874238,1.033896296,2986,1424,36.431043,-93.180824,,
72663,58751583,0,22.68411398,0,361,155,35.937773,-92.327794,,
72666,46372569,206643,17.90454975,0.079785312,275,177,35.942186,-93.265263,,
72668,72472305,12040714,27.98171459,4.648945864,521,411,36.43479,-92.780989,,
72669,4433957,0,1.711960442,0,107,59,36.064963,-92.876157,,
72670,43636990,277909,16.84833675,0.107301269,99,58,35.981417,-93.388128,,
72672,18198854,73348,7.026617112,0.028319822,279,146,36.288088,-92.844404,,
72675,447373382,3300522,172.7318358,1.274338723,1399,893,35.99951,-92.795221,,
72677,2190184,1095,0.845634806,0.000422782,525,246,36.253163,-92.685642,,
72679,18213810,35455,7.032391656,0.013689253,48,34,35.730057,-92.832143,,
72680,96465194,20956,37.24542121,0.008091157,807,427,35.887334,-92.32953,,
72682,37200780,5965,14.36330207,0.002303099,194,110,36.137542,-92.741396,,
72683,26664462,184735,10.29520677,0.071326585,211,102,35.92313,-93.102771,,
72685,132548557,252230,51.17728615,0.097386552,1365,632,36.065548,-92.984561,,
72686,74200295,135305,28.64889528,0.052241555,182,128,35.780128,-92.843856,,
72687,724155023,31626983,279.5978294,12.21124692,6461,3357,36.262223,-92.706768,,
72701,327777051,4757005,126.5554323,1.836689977,39782,17819,35.992387,-94.085584,,
72703,115718514,2983846,44.67916994,1.15206943,28261,14905,36.118332,-94.043243,,
72704,196922886,1559939,76.03235459,0.602295841,21336,10221,36.105701,-94.296796,,
72712,258978500,1552992,99.99216213,0.599613589,40933,16890,36.346567,-94.25628,,
72714,49084288,869109,18.95155035,0.335564875,11880,5539,36.467299,-94.220903,,
72715,73908703,3364180,28.53631098,1.298917215,15051,8003,36.465817,-94.30454,,
72717,115602902,451627,44.6345319,0.174374167,1071,489,35.838873,-94.42464,,
72718,16765269,119982,6.473106825,0.046325311,1465,579,36.268458,-94.219446,,
72719,22030067,53234,8.505856784,0.020553763,8975,3519,36.367161,-94.295087,,
72721,114932438,132795,44.37566429,0.051272438,391,206,35.798414,-93.825719,,
72722,109731152,244731,42.36743645,0.094491171,3138,1291,36.342698,-94.468192,,
72727,402551353,1810156,155.4259529,0.698905169,5658,2523,35.916365,-93.900503,,
72729,31686556,102717,12.23424819,0.039659257,280,123,35.771526,-94.456211,,
72730,53617136,270810,20.70169283,0.10456033,7585,3115,36.030477,-94.268676,,
72732,220483520,32886706,85.12916662,12.69762871,4716,2576,36.432516,-93.959444,,
72734,211273066,2854062,81.5729903,1.101959546,7322,2974,36.27015,-94.452834,,
72736,229570833,29928,88.63779794,0.011555266,6208,2624,36.413778,-94.465066,,
72738,221033159,1204231,85.34138343,0.464956208,2419,1106,36.1559,-93.886845,,
72739,13321965,949,5.143639662,0.000366411,473,207,36.423158,-94.327383,,
72740,955642292,4177340,368.9755675,1.61288006,9543,4302,36.105438,-93.684034,,
72742,194491918,446846,75.09375256,0.172528212,545,310,35.963804,-93.50124,,
72744,204647973,1622431,79.01502748,0.626424138,5343,2347,35.96258,-94.435365,,
72745,85423282,5699871,32.98211498,2.20073259,11376,4641,36.247242,-94.103144,,
72747,14459760,0,5.582944786,0,152,60,36.36863,-94.58279,,
72749,3410844,17906,1.316934287,0.006913546,84,30,35.868416,-94.437597,,
72751,64331721,13848,24.8386174,0.005346743,6434,2543,36.460064,-94.115427,,
72752,308838545,457828,119.2432339,0.176768387,293,233,35.817589,-93.590342,,
72753,231928531,2175244,89.54811026,0.83986644,7936,3408,35.933889,-94.331072,,
72756,360865747,40250621,139.3310498,15.54085231,38455,16779,36.320391,-93.978383,,
72758,78766078,3267595,30.41175403,1.261625536,33487,13088,36.299665,-94.13721,,
72760,90686232,131192,35.01415142,0.050653517,342,206,35.832945,-93.706729,,
72761,295372332,2807476,114.0438998,1.08397259,21211,8192,36.168191,-94.455335,,
72762,155106018,1744627,59.8867709,0.673604279,35342,13463,36.181583,-94.230653,,
72764,161282228,7380248,62.27141902,2.849529805,50230,18490,36.175682,-94.060223,,
72768,97615786,29350,37.68966729,0.011332099,1306,673,36.478322,-94.498595,,
72769,105396651,645374,40.69387619,0.249180305,1162,478,36.035853,-94.495892,,
72773,80233037,307389,30.97815009,0.118683561,953,422,36.022251,-93.835944,,
72774,302573115,1609017,116.8241378,0.621244963,6121,2583,35.948126,-94.147174,,
72776,159123099,352239,61.43777462,0.136000244,574,338,35.921488,-93.649644,,
72801,21061744,0,8.131985167,0,18685,7479,35.279127,-93.140877,,
72802,348511144,18933362,134.5609107,7.310212248,20973,8479,35.318852,-93.08164,,
72821,95074508,2453735,36.70847432,0.94739242,2048,889,35.434935,-93.717371,,
72823,304815253,11217175,117.6898322,4.330975665,6765,2902,35.251217,-92.905571,,
72824,209062439,1643581,80.71946241,0.634590199,1876,770,35.132996,-93.412111,,
72826,780530,1650,0.301364331,0.000637069,47,16,35.11944,-93.70889,,
72827,101044730,472468,39.01359002,0.182420922,187,125,34.882965,-93.615705,,
72828,53654393,519870,20.71607784,0.200722938,114,71,34.930718,-93.534997,,
72830,339949593,15021784,131.2552772,5.799943475,14896,6217,35.509167,-93.515619,,
72832,21361258,3407322,8.247628174,1.315574435,923,431,35.41474,-93.670516,,
72833,467699949,3890607,180.5799676,1.502171825,4384,1708,35.021703,-93.472594,,
72834,403926194,22685980,155.956782,8.75910622,10565,4430,35.168824,-93.183821,,
72835,133000416,7439561,51.35174989,2.872430683,923,461,35.277805,-93.346311,,
72837,603840184,1220064,233.1440084,0.471069364,7845,3465,35.503672,-93.109424,,
72838,47912540,378867,18.4991359,0.146281373,115,69,34.910749,-93.679045,,
72839,386576750,1384873,149.258124,0.534702477,242,202,35.629695,-93.244275,,
72840,135511962,6722887,52.32146327,2.595721293,2149,958,35.45809,-93.615427,,
72841,133419558,876362,51.51358153,0.338365274,227,118,34.837318,-93.800771,,
72842,243842827,6001037,94.14824586,2.317013438,1478,740,35.08238,-93.617393,,
72843,548380042,375496,211.7307269,0.144979822,2274,1089,35.59993,-92.93752,,
72845,29918465,21379759,11.55158441,8.254771451,1216,563,35.361637,-93.377869,,
